room_id,survey_id,host_id,room_type,country,city,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,bathrooms,price,minstay,name,last_modified,latitude,longitude,location
9463562,1520,48193290,Private room,,Santa Barbara,,Westside,0,0.0,2,1.0,,110.0,,Master Bedroom In Great Area!,2017-07-23 09:56:34.056986,34.422556,-119.727796,0101000020E6100000378AAC3594EE5DC0425DA45016364140
19105574,1520,13359073,Private room,,Santa Barbara,,Downtown,1,0.0,4,2.0,,120.0,,Two Bedrooms in our Home,2017-07-23 09:56:34.052965,34.427267,-119.716082,0101000020E610000046D09849D4ED5DC07CD45FAFB0364140
15407150,1520,11580649,Private room,,Santa Barbara,,Downtown,10,5.0,1,3.0,,119.0,,Apothecary Room-Dwntwn (twin+twin),2017-07-23 09:56:34.037245,34.42347,-119.712315,0101000020E6100000D15CA79196ED5DC0276BD44334364140
13974770,1520,24332992,Private room,,Santa Barbara,,Downtown,87,5.0,2,1.0,,120.0,,Lotus House Private Room/Bath Downtown,2017-07-23 09:56:34.033153,34.426347,-119.695868,0101000020E61000004F95EF1989EC5DC0B5DFDA8992364140
12368886,1520,66832067,Private room,,Santa Barbara,,Westside,6,5.0,2,1.0,,110.0,,"Beach Home, High End Finishes",2017-07-23 09:56:34.015001,34.407722,-119.701603,0101000020E6100000A2F14410E7EC5DC00BEE073C30344140
18056183,1520,98299089,Private room,,Santa Barbara,,Westside,0,0.0,2,1.0,,100.0,,Private Room Close to Downtown,2017-07-23 09:56:31.678899,34.414732,-119.716469,0101000020E610000043E6CAA0DAED5DC0664D2CF015354140
2810593,1520,3055524,Private room,,Santa Barbara,,Eastside,38,5.0,2,1.0,,100.0,,Private room - a piece of paradise.,2017-07-23 09:56:31.676237,34.426985,-119.676572,0101000020E6100000EA58A5F44CEB5DC0F870C971A7364140
18253816,1520,124741178,Private room,,Santa Barbara,,Mesa,0,0.0,1,0.0,,100.0,,Hearing Ocean Waves from Your Bedroom,2017-07-23 09:56:31.668313,34.401906,-119.70105,0101000020E610000017B7D100DEEC5DC07808E3A771334140
17892110,1520,13359073,Private room,,Santa Barbara,,Downtown,0,0.0,1,1.0,,100.0,,Spare room,2017-07-23 09:56:31.665614,34.427226,-119.716189,0101000020E61000005130630AD6ED5DC01D007157AF364140
3802720,1520,19537968,Private room,,Santa Barbara,,Westside,44,4.5,2,1.0,,85.0,,Walk or bike to Town & Beach,2017-07-23 09:56:31.660299,34.412108,-119.705331,0101000020E6100000B876A22424ED5DC0C23577F4BF344140
17079969,1520,109029159,Private room,,Santa Barbara,,Upper State,7,5.0,2,1.0,,85.0,,San Roque Gardens (Rosemary) private rm,2017-07-23 09:56:31.657809,34.439407,-119.741916,0101000020E610000044183F8D7BEF5DC01651137D3E384140
18075095,1520,124448507,Private room,,Santa Barbara,,Riviera,10,5.0,2,1.0,,98.0,,Bright spacious room near downtown,2017-07-23 09:56:31.649599,34.439363,-119.705644,0101000020E610000098A7734529ED5DC04609FA0B3D384140
15550556,1520,22105330,Private room,,Santa Barbara,,Westside,0,0.0,1,1.0,,100.0,,Private Room in Beautiful Santa Barbara,2017-07-23 09:56:31.647261,34.408758,-119.701247,0101000020E6100000C2DA183BE1EC5DC03BFDA02E52344140
2995354,1520,15269678,Private room,,Santa Barbara,,Las Positas,25,4.5,2,1.0,,97.0,,"One Bedroom, sunny, safe area",2017-07-23 09:56:31.645148,34.427082,-119.748113,0101000020E6100000992D5915E1EF5DC0EA5A7B9FAA364140
3963142,1520,20539543,Private room,,Santa Barbara,,Westside,84,4.5,4,1.0,,99.0,,Santa Barbara Beach Getaway,2017-07-23 09:56:31.637950,34.414981,-119.713752,0101000020E6100000185DDE1CAEED5DC00EBBEF181E354140
17795556,1520,109257154,Private room,,Santa Barbara,,Downtown,18,5.0,2,1.0,,95.0,,Clean and Comfortable Downtown Location,2017-07-23 09:56:31.635781,34.422555,-119.71235,0101000020E61000008F53742497ED5DC072E1404816364140
16117591,1520,4104639,Private room,,Santa Barbara,,Downtown,52,4.5,2,1.0,,100.0,,Quiet room downtown,2017-07-23 09:56:31.633078,34.430432,-119.707097,0101000020E61000006286C61341ED5DC07193516518374140
19096366,1520,133393095,Private room,,Santa Barbara,,Riviera,0,0.0,2,1.0,,100.0,,Nice family home with ocean views,2017-07-23 09:56:29.820020,34.431791,-119.674899,0101000020E61000009946938B31EB5DC083DA6FED44374140
16245868,1520,20918813,Private room,,Santa Barbara,,Downtown,54,5.0,2,1.0,,99.0,,Beautiful Garden Home w/bunkbed -Walk to Downtown,2017-07-23 09:56:29.811970,34.431174,-119.706615,0101000020E61000003CF71E2E39ED5DC05871AAB530374140
10648437,1520,53822791,Private room,,Santa Barbara,,Eastside,24,4.5,1,1.0,,85.0,,Santa Barbara Close to East Beach,2017-07-23 09:56:29.807450,34.42161,-119.680422,0101000020E6100000A65EB7088CEB5DC052D50451F7354140
16559725,1520,109029159,Private room,,Santa Barbara,,Upper State,8,5.0,2,1.0,,85.0,,San Rogue Garden / private room (sage),2017-07-23 09:56:29.805301,34.437305,-119.739925,0101000020E61000008A1F63EE5AEF5DC04BB0389CF9374140
19953108,1520,110369501,Private room,,Santa Barbara,,Eastside,0,0.0,4,1.0,,100.0,,Spacious and cozy 20'x20' bedroom with three beds.,2017-07-23 09:56:29.803354,34.429583,-119.681639,0101000020E6100000672B2FF99FEB5DC073F56393FC364140
15269288,1520,97141363,Private room,,Santa Barbara,,Upper State,12,5.0,1,1.0,,95.0,,Quaint and comfy,2017-07-23 09:56:29.801257,34.451567,-119.755685,0101000020E6100000FA449E245DF05DC0F6798CF2CC394140
19437137,1520,99147939,Private room,,Santa Barbara,,Mesa,11,4.5,2,1.0,,88.0,,Mesa Beach House Retreat!,2017-07-23 09:56:29.799108,34.40386,-119.725052,0101000020E610000090F9804067EE5DC0CF143AAFB1334140
18076301,1520,124448507,Private room,,Santa Barbara,,Riviera,9,5.0,2,1.0,,98.0,,Cozy Full-size Bedroom,2017-07-23 09:56:29.796526,34.436841,-119.690513,0101000020E61000009F1D705D31EC5DC0A646E867EA374140
3718068,1520,10158442,Private room,,Santa Barbara,,Upper State,24,5.0,2,1.0,,90.0,,FUNky Urban Farm House,2017-07-23 09:56:29.792010,34.448984,-119.752553,0101000020E61000006EE00ED429F05DC0B136C64E78394140
19052594,1520,133152121,Private room,,Santa Barbara,,Downtown,4,5.0,2,1.0,,100.0,,Downtown SB,2017-07-23 09:56:27.718079,34.419263,-119.709091,0101000020E6100000D4B837BF61ED5DC020B6F468AA354140
1489291,1520,7963834,Private room,,Santa Barbara,,Mesa,76,5.0,2,1.0,,95.0,,Private room near town & the beach!,2017-07-23 09:56:27.714594,34.396928,-119.712071,0101000020E6100000855B3E9292ED5DC0F06E6589CE324140
14378019,1520,13359073,Private room,,Santa Barbara,,Downtown,59,5.0,3,1.0,,85.0,,Cozy Full in Colorful Home w/ Patio,2017-07-23 09:56:27.707059,34.425299,-119.716382,0101000020E61000005B5CE333D9ED5DC0C102983270364140
15115492,1520,11580649,Private room,,Santa Barbara,,Downtown,35,5.0,1,1.0,,99.0,,2 Blocks to State St: MiniLux for 1,2017-07-23 09:56:27.702471,34.424715,-119.713117,0101000020E61000002F4E7CB5A3ED5DC0718FA50F5D364140
16313913,1520,4104639,Private room,,Santa Barbara,,Downtown,43,5.0,2,1.0,,100.0,,"Front room, Downtown walking distance",2017-07-23 09:56:27.697561,34.429566,-119.705167,0101000020E6100000FBCDC47421ED5DC09DBCC804FC364140
19912481,1520,141030247,Private room,,Santa Barbara,,Las Positas,0,0.0,2,1.0,,85.0,,Private room in house near Elings Park!,2017-07-23 09:56:27.691485,34.41319,-119.73192,0101000020E610000074D2FBC6D7EE5DC06284F068E3344140
16245430,1520,20918813,Private room,,Santa Barbara,,Downtown,60,5.0,2,1.0,,99.0,,Beautiful Garden Home w/queen bed-walk to Downtown,2017-07-23 09:56:27.685297,34.431256,-119.70669,0101000020E6100000419AB1683AED5DC0151A886533374140
17738074,1520,120991360,Private room,,Santa Barbara,,Westside,22,5.0,2,1.0,,90.0,,Cozy Bedroom in 1930's Santa Barbara Cottage,2017-07-23 09:56:27.680192,34.41852,-119.719407,0101000020E6100000DD60A8C30AEE5DC0685C381092354140
4358970,1520,10366516,Private room,,Santa Barbara,,Mesa,156,5.0,2,1.0,,96.0,,"Retreat Room, Steps to The Beach   ",2017-07-23 09:56:27.675849,34.400514,-119.731439,0101000020E6100000360186E5CFEE5DC08ACBF10A44334140
5591771,1520,28991735,Private room,,Santa Barbara,,Las Positas,4,5.0,2,1.0,,90.0,,Quiet and Quaint privacy,2017-07-23 09:56:27.672306,34.427838,-119.749207,0101000020E6100000CBBBEA01F3EF5DC037FE4465C3364140
16157548,1520,105459112,Private room,,Santa Barbara,,Mesa,20,5.0,1,1.0,,65.0,,Breathtaking views in the heart of Santa Barbara,2017-07-23 09:56:26.073839,34.404553,-119.723833,0101000020E6100000FFB0A54753EE5DC0D53F8864C8334140
19343493,1520,99147939,Private room,,Santa Barbara,,Mesa,9,5.0,2,1.0,,80.0,,Bright Private Bedroom 5 Minutes to the Beach,2017-07-23 09:56:26.071684,34.403395,-119.726663,0101000020E6100000A60D87A581EE5DC05A2F8672A2334140
17879456,1520,119984791,Private room,,Santa Barbara,,Upper State,1,0.0,2,1.0,,65.0,,Private bedroom on Upper State St.,2017-07-23 09:56:26.068992,34.442891,-119.743541,0101000020E61000000C8FFD2C96EF5DC0AC58FCA6B0384140
15452085,1520,99120394,Private room,,Santa Barbara,,Downtown,11,4.5,1,1.0,,60.0,,Walk SB #1 Great Downtown Locations,2017-07-23 09:56:26.063547,34.420233,-119.709228,0101000020E6100000145AD6FD63ED5DC099D9E731CA354140
13293792,1520,5085891,Private room,,Santa Barbara,,Downtown,0,0.0,2,1.0,,65.0,,"Quiet, tranquil bedroom in a 2 bedroom beach house",2017-07-23 09:56:26.060796,34.430271,-119.716286,0101000020E61000004A253CA1D7ED5DC067B5C01E13374140
14635185,1520,21706032,Private room,,Santa Barbara,,Eastside,11,5.0,2,1.0,,80.0,,"Private Room in Santa Barbara, Close to SB Bowl",2017-07-23 09:56:26.058670,34.429625,-119.68762,0101000020E6100000D50451F701EC5DC0A245B6F3FD364140
15099002,1520,2149207,Private room,,Santa Barbara,,Westside,14,5.0,3,1.0,,75.0,,BEAUTIFUL CENTRALLY LOCATED COTTAGE,2017-07-23 09:56:26.056535,34.424356,-119.719886,0101000020E61000004AB6BA9C12EE5DC042EE224C51364140
19435097,1520,33327221,Private room,,Santa Barbara,,Downtown,0,0.0,2,0.0,,80.0,,Santa Barbara Gem,2017-07-23 09:56:26.054014,34.427183,-119.715576,0101000020E61000005C7347FFCBED5DC01E34BBEEAD364140
18755107,1520,47193884,Private room,,Santa Barbara,,Downtown,1,0.0,2,1.0,,80.0,,Bright and Cozy Private Bedroom in Downtown SB,2017-07-23 09:56:26.047185,34.423829,-119.699167,0101000020E610000051DCF126BFEC5DC0560C570740364140
4942265,1520,1483150,Private room,,Santa Barbara,,Eastside,0,0.0,2,1.0,,75.0,,"Cozy, 1BD near the best of SB",2017-07-23 09:56:26.044733,34.430431,-119.682973,0101000020E610000044C362D4B5EB5DC0A017EE5C18374140
17493335,1520,6469280,Private room,,Santa Barbara,,Downtown,7,4.5,2,1.0,,61.0,,"clean, spacious room, shared bath",2017-07-23 09:56:24.463146,34.430137,-119.721109,0101000020E61000007BF65CA626EE5DC058E6ADBA0E374140
6646164,1520,34788993,Private room,,Santa Barbara,,Downtown,6,4.5,3,1.0,,79.0,,Private Studio close to DT SB,2017-07-23 09:56:24.456444,34.422664,-119.710963,0101000020E6100000A16AF46A80ED5DC028999CDA19364140
2142224,1520,6845013,Private room,,Santa Barbara,,Upper State,21,5.0,2,1.0,,80.0,,Room in 3 Bedroom Beautiful Condo,2017-07-23 09:56:24.453852,34.439551,-119.737037,0101000020E610000049BC3C9D2BEF5DC049F6083543384140
15432559,1520,21706032,Private room,,Santa Barbara,,Riviera,17,4.5,2,1.0,,75.0,,Private Room Near SB Bowl,2017-07-23 09:56:24.451812,34.429542,-119.689311,0101000020E61000007A71E2AB1DEC5DC01421753BFB364140
5468964,1520,28361769,Private room,,Santa Barbara,,Downtown,211,4.5,2,1.0,,65.0,,Downtown bedroom & shared bath,2017-07-23 09:56:24.449308,34.426309,-119.715697,0101000020E61000001A36CAFACDED5DC0C87E164B91364140
10633718,1520,9879527,Private room,,Santa Barbara,,Westside,0,0.0,2,1.0,,70.0,,Bright Spacious Room w Private Bath,2017-07-23 09:56:24.443645,34.416697,-119.716553,0101000020E610000072361D01DCED5DC0B0ABC95356354140
14141999,1520,85295668,Private room,,Santa Barbara,,Westside,68,4.5,2,1.0,,80.0,,Simon's place ; ),2017-07-23 09:56:24.441155,34.417612,-119.714311,0101000020E6100000130B7C45B7ED5DC065355D4F74354140
8813362,1520,6491491,Private room,,Santa Barbara,,Eastside,42,4.5,2,1.0,,71.0,,Mid-century Modern Cottage,2017-07-23 09:56:24.436556,34.430673,-119.686492,0101000020E6100000CD3D247CEFEB5DC09622F94A20374140
6584210,1520,34441379,Private room,,Santa Barbara,,Downtown,12,4.0,2,1.0,,70.0,,Private room in DT SB Awaits you,2017-07-23 09:56:24.433650,34.42924,-119.70571,0101000020E6100000739D465A2AED5DC049111956F1364140
11612349,1520,61481820,Private room,,Santa Barbara,,Downtown,242,4.5,2,1.0,,65.0,,Nice Room,2017-07-23 09:56:24.425387,34.42621,-119.715296,0101000020E61000006ABDDF68C7ED5DC0349D9D0C8E364140
15412526,1520,87155938,Entire home/apt,,Santa Barbara,,Downtown,19,4.5,6,2.0,,279.0,,Great Group House!  Friends and Big Family Getaway,2017-07-23 09:57:37.179377,34.43171,-119.715094,0101000020E610000036E49F19C4ED5DC097ADF54542374140
14855549,1520,86776028,Entire home/apt,,Santa Barbara,,Waterfront,6,5.0,6,2.0,,299.0,,Exceptional Ocean Getaway 2 Blks to Beach & Dtown,2017-07-23 09:57:37.176689,34.411446,-119.696229,0101000020E6100000B76114048FEC5DC0F6083543AA344140
5640856,1520,4641823,Entire home/apt,,Santa Barbara,,Downtown,4,4.0,4,2.0,,259.0,,"2BR Centrally-located House, SantaB",2017-07-23 09:57:37.174063,34.424083,-119.712391,0101000020E6100000BEBD6BD097ED5DC011E50B5A48364140
12036307,1520,45295207,Entire home/apt,,Santa Barbara,,Downtown,172,4.5,5,2.0,,299.0,,Charming Cottage Close2State and beach,2017-07-23 09:57:37.171765,34.41586,-119.69745,0101000020E610000018265305A3EC5DC077DB85E63A354140
14530174,1520,87155938,Entire home/apt,,Santa Barbara,,Waterfront,16,3.5,4,1.0,,259.0,,Beautiful Santa Barbara Beach,2017-07-23 09:57:37.169122,34.412242,-119.69041,0101000020E610000035B56CAD2FEC5DC0D1048A58C4344140
14281025,1520,86776028,Entire home/apt,,Santa Barbara,,Waterfront,4,4.5,4,1.0,,295.0,,Luxury Seaside Getaway - 2 Blocks to Beach & Town!,2017-07-23 09:57:37.165207,34.409948,-119.695318,0101000020E61000007D94111780EC5DC0C287122D79344140
14653577,1520,87155938,Entire home/apt,,Santa Barbara,,Waterfront,7,3.5,4,1.0,,249.0,,Fun at the Beach!,2017-07-23 09:57:37.163021,34.412183,-119.691812,0101000020E6100000BEBED6A546EC5DC0CC7B9C69C2344140
5640815,1520,4641823,Entire home/apt,,Santa Barbara,,Downtown,5,5.0,4,2.0,,259.0,,"2BR Great Central Apartment, SantaB",2017-07-23 09:57:37.160266,34.426012,-119.711857,0101000020E61000006F9BA9108FED5DC00EDAAB8F87364140
18097261,1520,45295207,Entire home/apt,,Santa Barbara,,Downtown,31,4.5,5,2.0,,250.0,,Comfortable Downtown Home Near State St,2017-07-23 09:57:37.158072,34.418483,-119.700176,0101000020E61000006C5CFFAECFEC5DC04B77D7D990354140
14857153,1520,86776028,Entire home/apt,,Santa Barbara,,Waterfront,10,4.5,5,2.0,,250.0,,SB Beach Getaway 2 Blocks to Beach & Town,2017-07-23 09:57:37.155013,34.411462,-119.694451,0101000020E61000002B6B9BE271EC5DC0FCC56CC9AA344140
14526567,1520,87155938,Entire home/apt,,Santa Barbara,,Waterfront,14,3.5,3,1.0,,229.0,,Santa Barbara at the Beach,2017-07-23 09:57:37.147868,34.410662,-119.690387,0101000020E610000059A5F44C2FEC5DC0E0DA899290344140
12827455,1520,32897542,Entire home/apt,,Santa Barbara,,Waterfront,8,4.5,4,2.0,,215.0,,Luxury Beach Retreat,2017-07-23 09:57:37.141840,34.4175,-119.67136,0101000020E6100000EDF5EE8FF7EA5DC03D0AD7A370354140
3705879,1520,18898101,Entire home/apt,,Santa Barbara,,Riviera,2,0.0,8,3.0,,300.0,,Heavenly Riviera Ocean and City View Home,2017-07-23 09:57:37.139533,34.431441,-119.691571,0101000020E61000002BF702B342EC5DC0A7936C7539374140
87117,1520,123415,Entire home/apt,,Santa Barbara,,Downtown,28,5.0,4,1.0,,215.0,,MAMA DUX - CLASSY LUXURY,2017-07-23 09:57:35.678689,34.417787,-119.692129,0101000020E61000003EE76ED74BEC5DC0D3D85E0B7A354140
5640568,1520,4641823,Entire home/apt,,Santa Barbara,,Downtown,1,0.0,4,2.0,,259.0,,2BR Apartment Heart of SantaBarbara,2017-07-23 09:57:35.675734,34.424521,-119.712004,0101000020E6100000C1A7397991ED5DC08CBB41B456364140
3084122,1520,15693363,Entire home/apt,,Santa Barbara,,Downtown,92,5.0,4,2.0,,225.0,,3 blocks from the heart of downtown,2017-07-23 09:57:35.672751,34.416374,-119.704952,0101000020E6100000FD4FFEEE1DED5DC0CD7344BE4B354140
9299755,1520,4726341,Entire home/apt,,Santa Barbara,,Mesa,5,5.0,5,2.0,,235.0,,SB Mesa Condo - close to it all!!,2017-07-23 09:57:35.667690,34.408257,-119.716099,0101000020E6100000B16CE690D4ED5DC079AEEFC341344140
7219878,1520,37797151,Entire home/apt,,Santa Barbara,,Westside,0,0.0,6,3.0,,300.0,,The Perfect Family Setting!,2017-07-23 09:57:35.665447,34.421323,-119.727487,0101000020E6100000F850A2258FEE5DC0BC067DE9ED354140
3031592,1520,15441128,Entire home/apt,,Santa Barbara,,Downtown,2,0.0,4,2.0,,249.0,,"Luxury Downtown Bungalow, 2bd/1.5ba",2017-07-23 09:57:35.645071,34.430271,-119.699387,0101000020E6100000D80FB1C1C2EC5DC067B5C01E13374140
6812031,1520,11800910,Entire home/apt,,Santa Barbara,,Downtown,1,0.0,4,2.0,,299.0,,2 br/1.5 b Home DT Santa Barbara,2017-07-23 09:57:35.640383,34.421608,-119.707459,0101000020E6100000B2101D0247ED5DC0B1DD3D40F7354140
16423699,1520,68919543,Entire home/apt,,Santa Barbara,,Downtown,37,4.5,6,3.0,,285.0,,"Magical,Private House in Heart of Santa Barbara",2017-07-23 09:57:34.199609,34.414303,-119.701056,0101000020E6100000882AFC19DEEC5DC03DD175E107354140
14977748,1520,45295207,Entire home/apt,,Santa Barbara,,Downtown,78,4.5,4,2.0,,250.0,,Cute downtown cottage - Close to State and Beach,2017-07-23 09:57:34.188187,34.416194,-119.696953,0101000020E61000005776C1E09AEC5DC04D6551D845354140
18826394,1520,131089984,Entire home/apt,,Santa Barbara,,Waterfront,2,0.0,5,2.0,,300.0,,Clean and Beautiful House Near Funk Zone,2017-07-23 09:57:34.180097,34.413089,-119.693857,0101000020E610000071C6302768EC5DC02EABB019E0344140
16203165,1520,13620866,Entire home/apt,,Santa Barbara,,Westside,2,0.0,4,2.0,,215.0,,Charming 2 bdrm home with big yard - kid friendly!,2017-07-23 09:57:34.177224,34.416409,-119.72018,0101000020E6100000EECEDA6D17EE5DC04A61DEE34C354140
93513,1520,501437,Entire home/apt,,Santa Barbara,,Mesa,63,4.5,8,2.0,,290.0,,Beautiful SB Getaway Near Downtown + Spa and Yard,2017-07-23 09:57:34.174072,34.414868,-119.720108,0101000020E6100000A165DD3F16EE5DC0161406651A354140
4244363,1520,20818923,Entire home/apt,,Santa Barbara,,Downtown,1,0.0,5,3.0,,275.0,,Charming Downtown,2017-07-23 09:57:34.168977,34.43282,-119.700646,0101000020E6100000B0045262D7EC5DC0018750A566374140
7055434,1520,11379131,Entire home/apt,,Santa Barbara,,Downtown,22,5.0,4,1.0,,300.0,,Spacious Modern Condo,2017-07-23 09:57:34.166170,34.428796,-119.720318,0101000020E6100000172EABB019EE5DC0EB538EC9E2364140
14519219,1520,87155938,Entire home/apt,,Santa Barbara,,Waterfront,27,4.0,4,1.0,,259.0,,HEART OF SANTA BARBARA,2017-07-23 09:57:34.161881,34.412298,-119.691837,0101000020E61000006B4AB20E47EC5DC0651A4D2EC6344140
4287206,1520,22059619,Entire home/apt,,Santa Barbara,,Upper State,16,5.0,5,2.0,,250.0,,Beautiful comfortable guesthouse,2017-07-23 09:57:33.082051,34.455255,-119.749925,0101000020E6100000FB5C6DC5FEEF5DC0952BBCCB453A4140
910605,1520,8898193,Entire home/apt,,Santa Barbara,,Waterfront,132,5.0,6,2.0,,225.0,,Quintessential SB Beach Duplex ,2017-07-23 09:57:33.076605,34.40994,-119.694183,0101000020E61000001B9C887E6DEC5DC03FA9F6E978344140
14400878,1520,44540777,Entire home/apt,,Santa Barbara,,Upper State,12,5.0,4,2.0,,255.0,,Play and Explore Santa Barbara!,2017-07-23 09:57:33.067139,34.4475,-119.754134,0101000020E61000004EB340BB43F05DC0E17A14AE47394140
4730363,1520,9576762,Entire home/apt,,Santa Barbara,,Downtown,2,0.0,3,1.0,,270.0,,Cute Victorian Apt with cat,2017-07-23 09:57:33.063351,34.421509,-119.712886,0101000020E6100000AEF199EC9FED5DC01EFCC401F4354140
2016531,1520,4967969,Entire home/apt,,Santa Barbara,,Downtown,88,5.0,4,2.0,,205.0,,Charming Downtown Cottage 2 Bdrm 1 Bath 1 Parking,2017-07-23 09:57:33.058584,34.422373,-119.712263,0101000020E6100000A7C98CB795ED5DC051DB865110364140
17655006,1520,120137512,Entire home/apt,,Santa Barbara,,Upper State,3,5.0,2,2.0,,242.0,,Mermaids Cove,2017-07-23 09:57:33.042170,34.446976,-119.752326,0101000020E61000008D7BF31B26F05DC0670C738236394140
14935012,1520,4154219,Entire home/apt,,Santa Barbara,,Waterfront,18,4.5,6,2.0,,239.0,,"Walk Everywhere, 3 Blks to Beach, Urban Location",2017-07-23 09:57:33.039201,34.411648,-119.694397,0101000020E6100000315C1D0071EC5DC05EBBB4E1B0344140
5285572,1520,6986985,Entire home/apt,,Santa Barbara,,Mesa,28,5.0,6,3.0,,260.0,,Peaceful Getaway Steps from Beach,2017-07-23 09:57:33.033948,34.397888,-119.708266,0101000020E610000099B7EA3A54ED5DC045BC75FEED324140
281011,1520,123415,Entire home/apt,,Santa Barbara,,Downtown,31,5.0,4,1.0,,250.0,,PAPA DUX - ROMANTIC DOWNTOWN AERIE,2017-07-23 09:57:33.029185,34.416169,-119.693515,0101000020E61000004512BD8C62EC5DC0F44D9A0645354140
1191949,1520,5671730,Entire home/apt,,Santa Barbara,,Riviera,120,5.0,4,2.0,,225.0,,Lower Riviera with ocean/city views,2017-07-23 09:57:33.026318,34.43304,-119.684267,0101000020E6100000DAAED007CBEB5DC00FEECEDA6D374140
17110262,1520,23048122,Entire home/apt,,Santa Barbara,,Downtown,38,5.0,5,2.0,,250.0,,Bright and Sunny Downtown Santa Barbara,2017-07-23 09:57:33.023742,34.424898,-119.71146,0101000020E6100000611A868F88ED5DC06211C30E63364140
5522913,1520,28641325,Entire home/apt,,Santa Barbara,,Downtown,81,5.0,3,0.0,,215.0,,Hidden Luxury - Prime Downtown,2017-07-23 09:57:32.018801,34.413004,-119.702121,0101000020E61000006E35EB8CEFEC5DC0008FA850DD344140
18463554,1520,1399169,Entire home/apt,,Santa Barbara,,Downtown,0,0.0,4,2.0,,265.0,,Downtown - Walk to everything - 1/2 block to State,2017-07-23 09:57:32.015006,34.428558,-119.713587,0101000020E610000073F6CE68ABED5DC0373811FDDA364140
6480489,1520,30010693,Entire home/apt,,Santa Barbara,,Downtown,46,5.0,2,0.0,,250.0,,Upper East Santa Barbara Retreat,2017-07-23 09:57:32.010152,34.429701,-119.711127,0101000020E61000005E13D21A83ED5DC07D073F7100374140
5297707,1520,27439127,Entire home/apt,,Santa Barbara,,Downtown,16,4.5,4,2.0,,250.0,,Charming Downtown Santa Barbara,2017-07-23 09:57:32.000806,34.416061,-119.699132,0101000020E610000093E52494BEEC5DC00E12A27C41354140
8609869,1520,45295207,Entire home/apt,,Santa Barbara,,Downtown,200,4.5,5,2.0,,230.0,,Contemporary Home Close to State St & Beach,2017-07-23 09:57:31.998220,34.4184,-119.698986,0101000020E61000002997C62FBCEC5DC0BD5296218E354140
12172717,1520,4337331,Entire home/apt,,Santa Barbara,,Waterfront,23,4.5,3,2.0,,275.0,,Cottage by the Sea,2017-07-23 09:57:31.990113,34.418747,-119.67249,0101000020E6100000C5387F130AEB5DC029266F8099354140
19910555,1520,123974979,Entire home/apt,,Santa Barbara,,Mesa,0,0.0,4,2.0,,289.0,,Quiet Home Near the Beach,2017-07-23 09:57:31.987924,34.404744,-119.730898,0101000020E61000008EAD6708C7EE5DC049A0C1A6CE334140
6092729,1520,15343575,Entire home/apt,,Santa Barbara,,Mesa,139,5.0,4,2.0,,240.0,,Mesa Getaway Near Beach & Downtown,2017-07-23 09:57:31.985038,34.4002,-119.723373,0101000020E6100000CD7344BE4BEE5DC0FAEDEBC039334140
521957,1520,2567053,Entire home/apt,,Santa Barbara,,Las Positas,176,5.0,6,2.0,,290.0,,"Garden Haven -Huge Yard, by Beach",2017-07-23 09:57:31.975798,34.420974,-119.741423,0101000020E61000002460747973EF5DC0B03BDD79E2354140
7887813,1520,126193,Entire home/apt,,Santa Barbara,,Downtown,101,5.0,4,2.0,,255.0,,**Legal Vacation Rental** Luxury Downtown Spanish,2017-07-23 09:57:31.967706,34.428773,-119.71233,0101000020E61000006B7D91D096ED5DC033349E08E2364140
14645809,1520,68153271,Entire home/apt,,Santa Barbara,,Downtown,13,4.5,2,0.0,,199.0,,"Garden Suite private downtown studio, full kitchen",2017-07-23 09:57:30.873980,34.422484,-119.710262,0101000020E6100000DC65BFEE74ED5DC0A88AA9F413364140
14281522,1520,86776028,Entire home/apt,,Santa Barbara,,Waterfront,6,5.0,4,1.0,,199.0,,SB Rare Beach PH 2 Blocks to Beach - Large Terrace,2017-07-23 09:57:30.871750,34.411539,-119.696334,0101000020E6100000F1457BBC90EC5DC0A703594FAD344140
14123743,1520,68153271,Entire home/apt,,Santa Barbara,,Downtown,20,4.5,2,0.0,,188.0,,The Orchid Suite. Great Downtown Studio!,2017-07-23 09:57:30.869494,34.422432,-119.710984,0101000020E6100000ACFE08C380ED5DC05664744012364140
5640187,1520,4641823,Entire home/apt,,Santa Barbara,,Downtown,6,4.5,4,2.0,,199.0,,2BR Santa Barbara Duplex,2017-07-23 09:57:30.866824,34.425846,-119.710675,0101000020E61000006DC5FEB27BED5DC0F390291F82364140
4475160,1520,23218952,Entire home/apt,,Santa Barbara,,Downtown,0,0.0,2,0.0,,185.0,,Lovely Studio Cottage with Garden,2017-07-23 09:57:30.864687,34.431908,-119.712442,0101000020E6100000FF9254A698ED5DC0BD70E7C248374140
1166872,1520,5985330,Entire home/apt,,Santa Barbara,,Upper State,30,4.5,6,2.0,,200.0,,Hummingbird Cottage 2 Bedroom/1 BA,2017-07-23 09:57:30.861994,34.448179,-119.752343,0101000020E6100000F817416326F05DC083E0F1ED5D394140
14854717,1520,86776028,Entire home/apt,,Santa Barbara,,Waterfront,8,5.0,4,1.0,,199.0,,SB Secret Getaway Two Blocks to Beach & Town,2017-07-23 09:57:30.859263,34.410032,-119.695754,0101000020E6100000EA03C93B87EC5DC02028B7ED7B344140
